Gene	Protein.class	TF	Transporters	Receptors	Enzymes	Peptidase	Kinase	Cancer	RBP
ATP8A1	Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	1	0	0	0	0
USP22	Enzymes, Predicted intracellular proteins	0	0	0	1	1	0	0	0
POF1B	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
HIF3A	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
ZNF576	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
IRGC	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF45	Plasma proteins, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
LYPD3	Predicted membrane proteins	0	0	0	0	0	0	0	0
PSG8	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
CEACAM8	CD markers, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
NDP	Disease related genes, Predicted secreted proteins	0	0	0	0	0	0	0	0
USP9X	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	1	0	0	0
CRISP2	Predicted secreted proteins	0	0	0	0	0	0	0	0
F13A1	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	1	0
GRM4	G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins	0	0	1	0	0	0	0	0
TRERF1	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
PACSIN1	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
BTN2A2	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
SIRT5	FDA approved drug targets, Predicted intracellular proteins	0	0	0	0	0	0	0	0
MRS2	Predicted membrane proteins	0	0	0	0	0	0	0	0
WRNIP1	Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	0	0	0
RRP36	Predicted intracellular proteins	0	0	0	0	0	0	0	1
BTN1A1	Predicted membrane proteins	0	0	0	0	0	0	0	0
SNRPC	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
SLC17A3	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
SLC17A1	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
SERPINB6	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
XPO5	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	1
ABCC10	Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
HIST1H1D	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PEX6	Disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	0
NQO2	Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	0	0	0	0
RP11-298J23.10	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OARD1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
UNC5CL	Predicted intracellular proteins	0	0	0	0	0	0	0	0
AARS2	Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	1	1
HIST1H1A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF391	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
RPS10	Disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
MOCS1	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
HIST1H2BJ	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MED20	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
OR2B6	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
TBCC	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
SPDEF	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
TCP11	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MAD2L1BP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
APOBEC2	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	1
KLHDC3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GNMT	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
DNAH8	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
TREM1	CD markers, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
MEA1	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
KLHL31	Predicted intracellular proteins	0	0	0	0	0	0	0	0
COL21A1	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
CDKN1A	Cancer-related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
SOX4	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
GLO1	Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	0	1	0
CPNE5	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
KCNK17	Predicted membrane proteins, Transporters, Voltage-gated ion channels	0	1	0	0	0	0	0	0
RREB1	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
SSR1	Predicted membrane proteins	0	0	0	0	0	0	0	0
RIOK1	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	1
NRN1	Predicted membrane proteins	0	0	0	0	0	0	0	0
SLC35B3	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
RPP40	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	1
ATXN1	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	1
NUP153	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	1
DEK	Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	1
EEF1E1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	1
CRISP1	Predicted secreted proteins	0	0	0	0	0	0	0	0
RUNX2	Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
OPN5	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
GCM2	Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
LRRFIP1	Plasma proteins, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	1
RAB17	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CXCL6	Predicted secreted proteins	0	0	0	0	0	0	0	0
EREG	Predicted membrane proteins	0	0	0	0	0	0	0	0
TRIM51	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MYRF	Plasma proteins, Predicted membrane proteins, Transcription factors	1	0	0	0	0	0	0	0
SCGB1D2	Cancer-related genes, Predicted secreted proteins	0	0	0	0	0	0	1	0
SCGB2A1	Cancer-related genes, Predicted secreted proteins	0	0	0	0	0	0	1	0
AHNAK	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
EMC3	Predicted membrane proteins	0	0	0	0	0	0	0	0
SSUH2	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
WNT1	Cancer-related genes, Disease related genes, Predicted secreted proteins	0	0	0	0	0	0	1	0
SH3TC1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
CNOT1	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	1
LRRC29	Predicted intracellular proteins	0	0	0	0	0	0	0	0
BBS2	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
MT1G	Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	1	0
MT2A	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
C16orf70	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GOT2	Cancer-related genes, Candidate cardiovascular disease genes, Enzymes, Plasma proteins, Predicted secreted proteins, Transporters	0	1	0	1	0	0	1	0
DOK4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PIWIL1	Predicted intracellular proteins	0	0	0	0	0	0	0	1
GPR18	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
CLYBL	Enzymes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	1	0	0	0	0
TMTC4	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
RAP2A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SLC10A2	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
ABCC4	Plasma proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
EFNB2	Cancer-related genes, Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	1	0
SOX21	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
TM9SF2	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
C17orf53	Predicted intracellular proteins	0	0	0	0	0	0	0	0
KIF25	Predicted intracellular proteins	0	0	0	0	0	0	0	0
IRF1	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	1	0
UPF3B	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	1
RNF113A	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	1
SEPT6	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	0
TMEM255A	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
NDUFA1	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
AMELX	Disease related genes, Predicted secreted proteins	0	0	0	0	0	0	0	0
ATP5S	Predicted intracellular proteins	0	0	0	0	0	0	0	0
BMP4	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	1	0
PTGER2	FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
FAM193A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GRK4	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
SOX9	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	1	0
TEKT3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MYH2	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
HS3ST3B1	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SLC25A35	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
MRPS7	Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
GGA3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ARMC7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NUP85	Predicted intracellular proteins, Predicted secreted proteins, Transporters	0	1	0	0	0	0	0	0
SLC25A19	Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
MIF4GD	Predicted intracellular proteins	0	0	0	0	0	0	0	1
NT5C	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MSTO1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
C1orf61	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TTF1	Predicted intracellular proteins	1	0	0	0	0	0	0	0
GTF3C4	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
DDX31	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	1
BARHL1	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
KIR2DL1	CD markers, Predicted membrane proteins	0	0	0	0	0	0	0	0
PPP1R12C	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MBOAT7	Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins	0	0	0	1	0	0	0	0
SRMS	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
OPRL1	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
SLC2A4RG	Predicted intracellular proteins	1	0	0	0	0	0	0	0
NPBWR2	G-protein coupled receptors, Predicted membrane proteins, Transporters	0	1	1	0	0	0	0	0
FNDC11	Predicted intracellular proteins	0	0	0	0	0	0	0	0
BHLHE23	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
PPDPF	Predicted intracellular proteins	0	0	0	0	0	0	0	0
IL1B	Cancer-related genes, Candidate cardiovascular disease genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	0
PLGLB2	Predicted secreted proteins	0	0	0	0	0	0	0	0
IL37	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CHCHD5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PAX8	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	1	0
INSIG2	Predicted membrane proteins	0	0	0	0	0	0	0	0
POLR1B	Enzymes, Plasma proteins, Predicted intracellular proteins, RNA polymerase related proteins	0	0	0	1	0	0	0	0
CCDC93	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PSD4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SLC25A23	Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
PSPN	Predicted secreted proteins	0	0	0	0	0	0	0	0
GTF2F1	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
ALKBH7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CLPP	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	1	0	0	0
TNFSF9	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
GRIA3	Disease related genes, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins, Transporters	0	1	1	0	0	0	0	0
THOC2	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
MED1	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	0
RPL23	Plasma proteins, Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
ATG4C	Enzymes, Predicted intracellular proteins	0	0	0	1	1	0	0	0
CD70	Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	1	0
C3	Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
SH2D3A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TRIP10	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
GPR108	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
TNFSF14	CD markers, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
FOSB	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
OPA3	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
SNRPD2	Predicted intracellular proteins	0	0	0	0	0	0	0	1
RTN2	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
EML2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
VASP	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
SYMPK	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
GPCPD1	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SDCBP2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PANK2	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
TGM3	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
GNRH2	Predicted secreted proteins	0	0	0	0	0	0	0	0
DEFB126	Disease related genes, Predicted secreted proteins	0	0	0	0	0	0	0	0
FOXA2	Cancer-related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	1	0
CD93	CD markers, Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
GZF1	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
PAX1	Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
NAPB	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CST8	Predicted secreted proteins	0	0	0	0	0	0	0	0
NKX2-4	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
CENPB	Predicted intracellular proteins	1	0	0	0	0	0	0	0
PSMF1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NKX2-2	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
DTD1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CSTL1	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
RBCK1	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	1	0	0	1	0	0	0	0
TMX4	Predicted membrane proteins	0	0	0	0	0	0	0	0
CST11	Predicted secreted proteins	0	0	0	0	0	0	0	0
STK35	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
SNRPB	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
NRSN2	Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
AP5S1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
RRBP1	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	1
BMP2	Cancer-related genes, Predicted secreted proteins	0	0	0	0	0	0	1	0
ZNF133	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
FLRT3	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
OVOL2	Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
PCSK2	Enzymes, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	1	0	0	0
GFRA4	Predicted secreted proteins	0	0	1	0	0	0	0	0
MKKS	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
BFSP1	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
DSTN	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
LAMP5	Predicted membrane proteins	0	0	0	0	0	0	0	0
SNRPB2	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
MGME1	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
LRRN4	Predicted membrane proteins	0	0	0	0	0	0	0	0
TBC1D20	Disease related genes, Predicted membrane proteins	0	0	0	0	0	0	0	0
ITPA	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
TCF15	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
OTOR	Predicted secreted proteins	0	0	0	0	0	0	0	0
MCM8	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
BANF2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TMEM74B	Predicted membrane proteins	0	0	0	0	0	0	0	0
FAM110A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SIRPD	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
MRPS26	Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
DEFB129	Predicted secreted proteins	0	0	0	0	0	0	0	0
S1PR4	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
NCLN	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
CITED1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
HNRNPR	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
ZNF436	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
MAX	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	1	0
CHURC1-FNTB	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ARMCX5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GDF5	Disease related genes, Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
MMP24	Enzymes, FDA approved drug targets, Predicted membrane proteins	0	0	0	1	1	0	0	0
NECAB3	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
ID1	Cancer-related genes, Plasma proteins, Predicted secreted proteins, Transcription factors	1	0	0	0	0	0	1	0
RALY	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
DYNLRB1	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
C20orf173	Predicted intracellular proteins	0	0	0	0	0	0	0	0
EIF2S2	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	1
ERGIC3	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
